Station ID,Latitude,Longitude,Name,Elevation,Weighted Average Weatherscore
66390099999,-14.924733,13.575022,"LUBANGO, ANGOLA",1761.13,4.71534264099449
78734099999,13.0833333,-85.9833333,"JINOTEGA, NICARAGUA",985,4.74753888872541
16145099999,44.4666666,12.2833333,"PUNTA MARINA, ITALY",6,4.81041435648682
41390099999,13.6833333,44.15,"TAIZ CIV MIL, YEMEN",1385,4.82618741393338
66325099999,-12.404633,16.947414,"KUITO, ANGOLA",1712.36,4.83200487088261
41434099999,14.5833333,44.4166666,"DHAMAR, YEMEN",2425,4.84831320248901
84239099999,-2.889467,-78.984397,"MARISCAL LAMAR, ECUADOR",2531.66,4.85335380519409
66318099999,-12.808878,15.760547,"HUAMBO, ANGOLA",1702.91,4.88934240060719
63533099999,5.2833333,39.75,"NEGHELLI MIL, ETHIOPIA",1455,4.91567850682156
76665599999,19.849944,-101.0255,"GENERAL FRANCISCO J MUJICA INTERNATIONAL, MEXICO",1838.85,4.93569546046103
76681099999,19.3166666,-99.1833333,"GEOGRAFIA UNAM, MEXICO",2278,4.95967088101577
67217099999,-13.273986,35.266262,"LICHINGA, MOZAMBIQUE",1373.12,4.96105718268611
76675099999,19.2833333,-99.6833333,"TOLUCA MEX., MEXICO",2720,4.96288069674845
93012099999,-35.1333333,173.2666666,"KAITAIA OBSERVATORY, NEW ZEALAND",85,4.97981075188632
80438099999,8.582294,-71.161186,"ALBERTO CARNEVALLI, VENEZUELA",1526.13,5.03222075604122
41438099999,14.1333333,44.3666666,"AL SADDAH, YEMEN",2692,5.07170957362454
60034099999,23.718294,-15.931994,"DAKHLA, WESTERN SAHARA",6.09,5.08904996401334
63451099999,8.7333333,39,"HARAR MEDA MIL, ETHIOPIA",1876,5.12121869348701
86871099999,-22.3166666,-45.3666666,"MARIA DA FE, BRAZIL",1277.5,5.15137272378139
85410099999,-26.467,-69.433,"CHORRILLOS, CHILE",3200,5.18162780229645
76848099999,16.25,-92.1333333,"COMITAN CHIS., MEXICO",1646,5.18404606810715
84270099999,-4.0333333,-79.2,"LOJA LA ARGELIA, ECUADOR",2160,5.21523818531521
41404099999,15.476258,44.219739,"SANAA INTERNATIONAL, YEMEN",2205.83,5.21778303115379
63331099999,12.5199,37.434047,"GONDER, ETHIOPIA",1965.65,5.28236516378052
84600099999,-11.8391,-76.3779,"MATUCANA, PERU",2417,5.32293991244678
67413099999,-8.85,31.3333333,"MBALA, ZAMBIA",1673,5.36367695671702
63932099999,-8.9333333,33.4666667,"MBEYA, TANZANIA",1707,5.38471406341111
78762599999,9.95,-84.133,"TOBIAS BOLANOS INTERNATIONAL, COSTA RICA",1019,5.42654212307383
76634099999,20.0833333,-98.3666666,"TULANCINGO HGO., MEXICO",2181,5.44713365126653
83681099999,-21.9166666,-46.3833333,"CALDAS, BRAZIL",1150,5.4538682521112
68587099999,-31.0666666,30.2333333,"PORT EDWARD, SOUTH AFRICA",12,5.49190929632004
63330099999,13.467367,39.533464,"MEKELE, ETHIOPIA",2254.3,5.49777528204664
76679399999,19.436303,-99.072097,"LICENCIADO BENITO JUAREZ INTERNATIONAL, MEXICO",2229.91,5.50097044340255
91958099999,-27.6166666,-144.3333333,"RAPA, FRENCH POLYNESIA",2,5.51924829267265
69188499999,,,,,5.52489449707122
63403099999,8.1666667,35.55,"GORE, ETHIOPIA",1974,5.54480199434949
84163099999,-1.5,-78.05,"SHELL MERA AEROPUERTO, ECUADOR",1054,5.56118148080662
60007099999,28.0333333,-17.2166666,"LA GOMERA AEROPUERTO, SPAIN",219,5.57567452219906
48031099999,22.9166666,93.6833333,"FALAM, BURMA",1372,5.60033498586815
67586099999,-13.789378,33.781,"LILONGWE INTERNATIONAL, MALAWI",1261,5.60369003791642
86781099999,-18.2333333,-43.65,"DIAMANTINA, BRAZIL",1357.5,5.60711312278189
85469099999,-27.164792,-109.421831,"MATAVERI INTERNATIONAL, CHILE",69.18,5.61583892170894
92005099999,-5.8333333,144.3,"MOUNT HAGEN ATS, PAPUA NEW GUINEA",1631,5.64442040274716
80342099999,1.392844,-77.290822,"ANTONIO NARINO, COLOMBIA",1813.86,5.682268382242
85470099999,-27.296111,-70.413611,"CHAMONATE, CHILE",298,5.68853686665436
84721099999,-15.3833333,-75.1666667,"SAN JUAN DE MARCONA, PERU",60,5.70387976216908
8522099999,32.6333333,-16.9,"FUNCHAL, PORTUGAL",56,5.73504239221728
68265099999,-25.9833333,28.1333333,"GRAND CENTRAL, SOUTH AFRICA",1621,5.73718954016153
63789099999,-3.367794,36.633333,"ARUSHA, TANZANIA",1386.84,5.77217057522155
63021099999,15.291853,38.910667,"ASMARA INTERNATIONAL, ERITREA",2335.07,5.79069204752171
76601599999,20.755833,-103.465278,"ZAPOPAN, MEXICO",1625.49,5.8314822269488
93994099999,-29.25,-177.9333333,"RAOUL ISLAND AWS, NEW ZEALAND",49.5,5.8434259581746
76632099999,20.1333333,-98.75,"PACHUCA HGO., MEXICO",2435,5.85155827343372
76775599999,17,-96.7333333,"XOXOCOTLAN INTERNATIONAL, MEXICO",1520.64,5.85789534543646
60250099999,30.381353,-9.546311,"INEZGANE, MOROCCO",27.12,5.8638738080716
68847099999,-33.6,26.8833333,"PORT ALFRED, SOUTH AFRICA",37,5.87188496827204
76423599999,24.124194,-104.528014,"DURANGO INTERNATIONAL, MEXICO",1860.49,5.89048015285592
68933099999,-34.0333333,23.9,"TSITSIKAMMA, SOUTH AFRICA",5,5.89665267867541
80094099999,7.1265,-73.184778,"PALONEGRO, COLOMBIA",1187.8,5.91200739193226
63474099999,7.1333333,40,"ROBE BALE, ETHIOPIA",2480,5.9421725858779
63460099999,7.0666667,38.05,"AWASSA LAKE, ETHIOPIA",1652,5.94249628638643
94995099999,-31.54222,159.07861,"LORD HOWE ISLAND AERO, AUSTRALIA",7,5.94323896923305
78647599999,14.86555,-91.501981,"QUEZALTENANGO, GUATEMALA",2431,5.96424271193577
63334099999,10.35,37.7166667,"DEBRE MARCOS, ETHIOPIA",2476,5.96609276314602
56951099999,23.95,100.2166666,"LINCANG, CHINA",1503,5.97768044997636
