Station ID,Latitude,Longitude,Name,Elevation,Weighted Average Weatherscore
99999903131,,,,,2497.23275481161
85543099999,-32.790214,-71.521711,"QUINTERO, CHILE",3.65,2510.8433908046
94935099999,-37.6,149.7333333,"MALLACOOTA, AUSTRALIA",22,2511.37034844479
72493023230,37.7178,-122.23301,"OAKLAND INTERNATIONAL AIRPORT, CA US",1.5,2512.0562993013
8000199999,32.697889,-16.774453,"MADEIRA, PORTUGAL",58.52,2517.22979410365
95635099999,-33.9333333,120.1333333,"HOPETOWN NORTH, AUSTRALIA",27,2517.86035640924
94802099999,-34.9414,117.8022,"ALBANY AIRPORT, AUSTRALIA",69,2526.11507203209
84628099999,-12.021889,-77.114319,"JORGE CHAVEZ INTERNATIONAL, PERU",34.44,2531.85332084048
94656099999,-33.65,134.8833333,"ELLISTON, AUSTRALIA",5,2532.08769572826
93292099999,-38.663333,177.978333,"GISBORNE, NEW ZEALAND",4.57,2537.36661240554
42147099999,29.4666666,79.65,"MUKTESHWAR KUMAON, INDIA",2311,2548.98202628664
85561099999,-33.05,-71.5833333,"VINA DEL MAR, CHILE",342,2552.56915890659
94660099999,-32.4333333,136.0666666,"MOUNT IVE, AUSTRALIA",213,2555.09946147131
95749099999,-34.65,150.85,"KIAMA BOMBO HEADLAND, AUSTRALIA",16,2564.44162891222
72297799999,33.667,-117.867,"JOHN WAYNE AIRPORT ORA, CA US",17,2566.34871151428
84673099999,-13.154819,-74.204417,"CORONEL FAP ALFREDO MENDIVIL DUARTE, PERU",2717.9,2567.33368285901
63686099999,0.4833333,35.3,"ELDORET, KENYA",2120,2567.66996994113
68712099999,-32.8333333,17.85,"CAPE COLUMBINE, SOUTH AFRICA",67,2568.43328238439
68512199999,-26.93,29.22,"STANDERTON, SOUTH AFRICA",1581,2571.40032747448
68828099999,-34.005553,22.378889,"GEORGE, SOUTH AFRICA",197.51,2571.93892992632
76845099999,16.75,-92.6333333,"SN. CRISTOBAL LAS CASAS CHIS., MEXICO",2116,2576.16277460955
84076099999,-0.2166666,-78.3666666,"LA TOLA, ECUADOR",2480,2581.08871204108
72585093228,37.65886,-122.12116,"HAYWARD AIR TERMINAL, CA US",9.6,2590.77760591454
85682099999,-36.77265,-73.063106,"CARRIEL SUR INTERNATIONAL, CHILE",7.92,2591.40310435263
8501099999,39.455272,-31.131361,"FLORES, PORTUGAL",34.13,2592.3316609868
72393099999,34.75,-120.567,"VANDENBERG AFB, CA US",121,2594.60354889387
72290499999,32.567,-116.967,"BROWN FIELD MUNICIPAL, CA US",160,2601.39270690414
93546099999,-41.3,173.2,"NELSON AERODROME AWS, NEW ZEALAND",6,2604.34226315559
8001099999,43.3666666,-8.4166666,"LA CORUNA, SPAIN",67,2606.20228844278
8506099999,38.5166666,-28.6333333,"HORTA ACORES, PORTUGAL",62,2606.57100302693
68931099999,-34.090279,23.327778,"PLETTENBERG BAY, SOUTH AFRICA",141.73,2609.27884215669
94987099999,-42,148.2833333,"FRIENDLY BEACHES, AUSTRALIA",56,2609.61795453506
68267199999,-25.986267,28.140061,"GRAND CENTRAL, SOUTH AFRICA",1623.06,2611.62486333896
72493099999,37.75,-122.217,"OAKLAND METROP. OAK, CA US",4,2615.39270782509
95981099999,-41.3333333,148.2666666,"ST HELENS AERODROME, AUSTRALIA",49,2615.94408349364
95641099999,-34.0333333,115.1,"WITCHCLIFFE, AUSTRALIA",81,2629.52819329762
63741099999,-1.3,36.75,"NAIROBI DAGORETTI, KENYA",1798,2630.49170927392
95811099999,-35.55,138.6,"ENCOUNTER BAY, AUSTRALIA",8,2631.27220035579
63717099999,-0.5,36.9666667,"NYERI, KENYA",1759,2632.84807140547
8531099999,39.35,-9.4,"CABO CARVOEIRO, PORTUGAL",34,2641.09716867842
98328099999,16.375103,120.619636,"BAGUIO, PHILIPPINES",1295.7,2646.05488115885
8014099999,43.5666666,-5.7,"GIJON MUSEL, SPAIN",6,2651.734653931
72290423196,32.567,-116.967,"BROWN FIELD MUNICIPAL, CA US",160,2652.4279558791
72493599999,37.667,-122.117,"HAYWARD AIR TERM, CA US",14,2654.90665293873
60018099999,28.3183333,-16.3822222,"TENERIFE GUIMAR, SPAIN",105,2655.40030146953
94640099999,-34.8333333,116.0333333,"WINDY HARBOUR, AUSTRALIA",3,2655.76223774202
93373099999,-39.4666666,176.8666666,"NAPIER AERODROME AWS, NEW ZEALAND",3.01,2656.23231807214
93119099999,-37.008056,174.791667,"AUCKLAND INTERNATIONAL, NEW ZEALAND",7.01,2657.10135737115
93420099999,-40.9,174.9833333,"PARAPARAUMU AWS, NEW ZEALAND",7,2662.17444966115
95940099999,-35.0833333,150.8,"PT PERPENDICULAR AWS, AUSTRALIA",84,2665.51546181769
91961099999,-25.0666666,-130.1,"PITCAIRN ISLAND AWS A, PITCAIRN ISLANDS",265,2672.99781370813
94749099999,-34.3833333,150.9333333,"BELLAMBI AWS, AUSTRALIA",10,2675.32083730228
8541099999,37.95,-8.8666666,"SINES MONTES CHAOS, PORTUGAL",103,2675.73633495564
86804099999,-19.9833333,-40.5833333,"SANTA TEREZA, BRAZIL",989.5,2687.78962133655
41391099999,15.8333333,43.5833333,"HAJJAH, YEMEN",1760,2687.91202913049
72493799999,37.461,-122.115,"PALO ALTO AIRPORT OF SA, CA US",1,2690.53928255257
8545099999,41.248055,-8.681389,"PORTO, PORTUGAL",69.49,2696.24245834324
60155099999,33.556981,-7.660492,"ANFA, MOROCCO",61.87,2697.26106988771
8540099999,39.831244,-8.887261,"MONTE REAL, PORTUGAL",56.99,2699.46387657961
72293453121,33.21946,-117.34962,"OCEANSIDE MUNICIPAL AIRPORT, CA US",9.1,2700.09783924813
93110099999,-37,174.8,"AUCKLAND AERO AWS, NEW ZEALAND",7,2703.25257280433
